ESTACAO,ANO,MS,DI,P_E_MD,P_E_MX,P_E_MN,P_M_MD,P_M_MX,P_M_MN,T_MED,T_MAX,T_MIN,HR_MED,HR_MAX,HR_MIN,TW_MED,TW_MAX,TW_MIN,TD_MED,TD_MAX,TD_MIN,E_MED,E_MAX,E_MIN,DD_MED,DD_FFX,DD_DP,DD_PRE,FF_MED,FF_MAX,FF_DP,TSUP_M,TSUP_X,TSUP_N,T_05_M,T_05_X,T_05_N,T_10_M,T_10_X,T_10_N,T_20_M,T_20_X,T_20_N,T_50_M,T_50_X,T_50_N,T100_M,T100_X,T100_N,PR_DUR,PR_QTD,PR_I_X,RG_TOT,RD_TOT
1210881,2021,3,13,1023.2,1024.7,1022.1,1024.1,1025.6,1023.0,14.4,20.3,9.2,65,82,48,10.4,15.3,6.6,7.7,12.4,4.3,10.6,14.4,8.3,-990,154,-990,1,2.3,6.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,14,1023.0,1024.8,1021.3,1023.9,1025.7,1022.1,15.3,21.6,9.8,63,79,45,11.0,16.2,6.8,8.2,13.1,4.6,10.9,15.1,8.5,-990,65,-990,3,2.2,8.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,15,1020.4,1021.8,1019.1,1021.2,1022.6,1019.9,16.9,21.5,11.6,59,71,47,12.1,16.3,7.9,8.8,13.7,5.0,11.4,15.7,8.7,-990,64,-990,8,1.9,7.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,16,1019.7,1020.9,1018.2,1020.5,1021.7,1019.0,16.9,22.9,12.0,61,79,42,12.2,16.5,8.2,9.1,13.5,5.4,11.6,15.5,9.0,-990,24,-990,1,2.0,8.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,17,1017.4,1020.3,1014.9,1018.3,1021.2,1015.7,15.3,21.8,11.1,72,85,8,12.1,17.7,1.9,10.1,15.8,-21.4,12.4,18.0,1.1,-990,192,-990,3,2.2,8.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,18,1013.4,1015.8,1011.5,1014.2,1016.7,1012.3,16.3,21.5,10.8,55,85,36,10.9,15.6,7.2,6.6,12.0,1.4,9.9,14.0,6.8,-990,152,-990,3,2.8,8.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,19,1013.1,1014.8,1011.2,1013.9,1015.6,1012.0,14.3,19.1,9.7,54,70,39,9.1,13.3,5.4,4.9,9.7,1.0,8.8,12.1,6.6,-990,236,-990,8,2.4,7.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,20,1013.8,1018.9,1009.7,1014.6,1019.8,1010.5,13.6,18.7,9.4,53,81,36,8.4,11.3,6.0,3.9,9.1,0.1,8.1,11.6,6.2,-990,172,-990,3,3.3,10.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,21,1020.1,1021.9,1018.9,1021.0,1022.7,1019.8,13.3,17.2,9.4,53,74,38,8.3,12.4,4.7,3.9,9.5,-0.4,8.2,11.9,5.9,-990,57,-990,3,2.2,7.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,22,1018.8,1019.7,1017.8,1019.6,1020.6,1018.6,14.3,19.4,7.7,61,80,41,9.9,14.5,4.3,6.7,11.4,0.5,10.0,13.5,6.3,-990,184,-990,3,1.6,6.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,23,1021.6,1023.1,1019.5,1022.5,1024.0,1020.4,14.2,19.5,7.2,78,89,66,11.7,16.1,5.2,10.4,14.7,4.0,12.8,16.7,8.1,-990,1,-990,8,1.3,6.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,24,1023.8,1025.1,1022.3,1024.6,1025.9,1023.2,14.6,19.5,8.6,78,91,69,12.1,16.6,6.5,10.8,15.2,4.4,13.2,17.2,8.4,-990,143,-990,8,1.1,6.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,25,1022.7,1023.9,1021.6,1023.6,1024.8,1022.4,14.1,18.9,8.6,81,88,68,11.9,16.4,6.8,10.8,15.2,5.6,13.1,17.3,9.1,-990,327,-990,1,1.3,5.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,26,1021.4,1022.8,1020.3,1022.2,1023.6,1021.2,16.0,21.6,10.6,77,92,63,13.3,17.8,9.4,11.8,16.7,8.6,14.0,19.0,11.2,-990,274,-990,7,0.9,4.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,27,1019.6,1021.3,1018.3,1020.4,1022.1,1019.1,18.1,22.3,15.1,61,73,47,13.3,17.5,10.7,10.3,15.0,7.5,12.6,17.1,10.4,-990,305,-990,1,2.0,8.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,28,1020.9,1022.1,1019.8,1021.7,1022.9,1020.6,17.0,20.2,14.4,74,86,62,13.9,17.0,10.3,12.3,15.4,7.5,14.4,17.5,10.3,-990,232,-990,4,3.1,10.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,3,29,1019.5,1021.7,1017.4,1020.3,1022.5,1018.2,16.8,19.4,14.1,82,88,74,14.7,17.4,12.0,13.7,16.6,10.9,15.7,18.9,13.0,-990,277,-990,6,3.0,8.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.3,-990.0,-990,-990
1210881,2021,3,30,1016.6,1020.3,1014.2,1017.4,1021.1,1015.0,18.2,21.4,15.7,73,87,63,15.0,17.3,12.6,13.3,15.5,10.2,15.3,17.6,12.4,-990,182,-990,7,4.0,11.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,-990.0,-990,-990
1210881,2021,3,31,1011.2,1014.8,1008.8,1012.0,1015.6,1009.6,18.2,21.0,16.5,73,89,58,15.0,17.2,12.0,13.2,15.7,9.0,15.3,17.8,11.5,-990,260,-990,5,4.0,11.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,1,1013.4,1017.0,1010.7,1014.2,1017.8,1011.5,17.0,19.5,14.3,87,92,78,15.5,17.5,13.0,14.9,16.7,12.5,17.0,19.1,14.5,-990,135,-990,2,3.0,11.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,2,1017.0,1018.4,1015.7,1017.8,1019.2,1016.5,16.0,20.5,10.4,79,93,60,13.5,17.4,9.5,12.1,16.6,9.2,14.2,18.8,11.6,-990,119,-990,0,2.1,8.8,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,3,1013.6,1016.1,1011.7,1014.4,1016.9,1012.5,15.9,20.0,10.6,77,89,63,13.3,17.0,9.0,11.9,15.6,8.2,14.0,17.8,10.9,-990,179,-990,5,1.6,7.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,4,1013.5,1015.3,1011.9,1014.3,1016.1,1012.7,16.4,20.3,11.7,82,90,73,14.3,17.7,10.3,13.4,16.8,9.6,15.4,19.1,12.0,-990,29,-990,0,1.5,7.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,5,1015.6,1017.1,1014.3,1016.4,1017.9,1015.1,16.8,21.4,12.8,83,93,71,14.8,18.3,11.8,13.8,17.1,11.2,15.9,19.5,13.3,-990,130,-990,3,1.3,5.8,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,6,1012.1,1015.0,1009.9,1012.9,1015.8,1010.7,18.4,23.3,12.5,75,91,58,15.3,19.6,11.3,13.7,18.1,9.5,15.8,20.7,11.9,-990,197,-990,0,0.8,4.8,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,7,1012.6,1017.6,1009.8,1013.4,1018.4,1010.6,19.0,23.7,14.1,75,91,52,15.9,20.1,11.9,14.3,18.6,8.5,16.4,21.5,11.1,-990,112,-990,4,1.4,6.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,8,1017.4,1019.0,1016.2,1018.2,1019.8,1017.0,16.9,18.7,15.6,82,88,74,14.8,16.0,13.6,13.8,15.2,12.2,15.8,17.3,14.2,-990,186,-990,4,2.8,8.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,9,1014.9,1016.7,1013.4,1015.7,1017.5,1014.2,16.6,19.5,14.3,83,90,75,14.7,17.0,12.8,13.8,16.1,12.0,15.8,18.3,14.0,-990,37,-990,2,2.3,7.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,10,1012.1,1013.8,1010.8,1012.9,1014.6,1011.6,17.4,19.7,15.4,85,90,74,15.6,17.4,14.2,14.9,16.4,13.4,16.9,18.7,15.4,-990,210,-990,7,3.0,8.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,11,1014.7,1017.8,1012.2,1015.5,1018.6,1013.0,17.3,20.5,14.0,81,93,69,15.0,17.6,10.9,13.9,16.6,9.0,16.0,18.9,11.5,-990,175,-990,5,2.6,8.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,12,1018.9,1020.5,1017.4,1019.8,1021.3,1018.3,16.4,20.7,11.5,83,90,75,14.4,18.5,9.9,13.4,17.5,9.1,15.6,20.0,11.5,-990,217,-990,2,1.2,6.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,13,1018.3,1019.9,1016.1,1019.1,1020.7,1016.9,17.6,21.7,13.6,79,92,68,15.1,18.1,12.6,13.9,16.8,12.1,15.9,19.1,14.1,-990,12,-990,8,1.2,6.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,14,1013.1,1015.9,1011.1,1013.9,1016.7,1011.9,16.7,19.0,14.2,84,91,71,14.8,16.8,12.7,14.0,16.2,12.1,16.0,18.4,14.1,-990,328,-990,0,2.7,9.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,-990.0,-990,-990
1210881,2021,4,15,1012.1,1013.7,1010.6,1012.9,1014.5,1011.4,17.5,20.4,16.3,83,91,73,15.5,17.6,14.3,14.6,16.4,13.0,16.6,18.7,15.0,-990,101,-990,4,2.9,9.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.7,-990.0,-990,-990
1210881,2021,4,16,1014.5,1016.0,1012.8,1015.3,1016.8,1013.6,17.5,20.8,15.2,86,93,77,15.8,18.5,14.0,15.1,17.6,13.4,17.2,20.2,15.4,-990,12,-990,4,1.4,7.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.2,-990.0,-990,-990
1210881,2021,4,17,1016.2,1017.5,1015.1,1017.0,1018.3,1015.9,17.7,21.4,12.0,80,92,61,15.3,18.4,11.1,14.1,17.8,9.1,16.2,20.3,11.5,-990,88,-990,5,1.4,8.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,18,1018.4,1019.4,1016.7,1019.2,1020.2,1017.5,18.7,22.3,13.9,63,82,43,14.2,18.0,10.5,11.5,16.1,7.7,13.6,18.3,10.5,-990,189,-990,5,1.6,6.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,19,1017.1,1018.8,1014.9,1018.0,1019.6,1015.7,18.2,24.3,12.8,66,79,36,14.0,18.6,10.0,11.5,16.4,3.6,13.7,18.6,7.9,-990,148,-990,2,1.9,7.6,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,20,1014.7,1016.9,1012.3,1015.5,1017.7,1013.1,17.6,23.7,12.1,72,89,49,14.1,18.8,10.7,12.2,16.6,9.2,14.3,18.9,11.7,-990,166,-990,4,2.5,9.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,21,1013.0,1014.4,1011.8,1013.8,1015.2,1012.6,16.3,19.3,11.9,78,92,65,13.7,16.0,9.9,12.4,15.2,8.7,14.5,17.3,11.3,-990,43,-990,1,2.4,8.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.6,-990.0,-990,-990
1210881,2021,4,22,1012.8,1014.1,1011.4,1013.6,1014.9,1012.2,17.7,21.0,14.6,80,92,66,15.3,18.1,13.4,14.1,17.6,11.8,16.1,20.1,13.8,-990,112,-990,8,1.7,7.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,23,1012.1,1013.4,1011.1,1012.9,1014.2,1011.9,17.5,20.9,13.4,84,90,76,15.5,18.4,12.1,14.7,17.3,11.4,16.8,19.8,13.5,-990,205,-990,8,3.6,9.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,24,1009.8,1011.5,1008.8,1010.6,1012.3,1009.6,18.0,20.2,17.0,85,89,78,16.2,18.2,15.2,15.5,17.4,14.3,17.6,19.9,16.3,-990,99,-990,1,5.0,10.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,25,1006.8,1008.7,1005.8,1007.7,1009.5,1006.6,18.0,21.2,14.9,87,93,72,16.4,19.0,13.7,15.7,18.4,12.2,17.9,21.1,14.2,-990,53,-990,2,2.2,7.8,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,5.4,-990.0,-990,-990
1210881,2021,4,26,1004.9,1007.0,1003.6,1005.7,1007.8,1004.4,17.8,20.9,14.6,88,93,79,16.3,18.8,13.8,15.7,18.0,13.1,17.8,20.6,15.1,-990,113,-990,2,2.1,7.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,14.8,-990.0,-990,-990
1210881,2021,4,27,1005.8,1008.6,1003.8,1006.6,1009.4,1004.6,17.2,22.0,12.7,82,94,66,15.0,19.4,12.0,14.0,19.0,11.3,16.0,22.0,13.4,-990,162,-990,0,1.9,9.8,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.6,-990.0,-990,-990
1210881,2021,4,28,1008.2,1010.5,1007.2,1009.0,1011.3,1008.0,16.3,20.5,11.2,79,91,64,13.7,17.0,10.0,12.5,16.0,9.5,14.5,18.2,11.8,-990,196,-990,4,2.6,10.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,29,1010.3,1011.5,1009.2,1011.1,1012.3,1010.0,15.3,19.3,10.5,73,89,54,12.2,15.4,9.3,10.3,14.4,7.0,12.6,16.4,10.0,-990,206,-990,5,2.4,8.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,4,30,1010.7,1014.0,1009.3,1011.5,1014.8,1010.1,16.1,22.3,11.7,63,75,43,11.7,17.2,8.7,8.8,14.4,5.6,11.4,16.4,9.1,-990,47,-990,2,2.0,12.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,1,1015.9,1017.6,1014.2,1016.7,1018.5,1015.0,14.6,20.0,8.3,64,82,42,10.5,15.0,6.1,7.6,12.6,4.0,10.5,14.6,8.1,-990,254,-990,8,2.4,10.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,2,1015.9,1017.4,1013.2,1016.7,1018.2,1014.0,15.5,18.8,10.9,63,71,43,11.3,15.1,7.7,8.4,13.2,3.8,11.1,15.2,8.0,-990,65,-990,8,2.7,7.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,3,1015.3,1017.3,1013.6,1016.1,1018.1,1014.4,17.6,22.7,14.6,66,80,56,13.6,18.3,9.9,11.1,16.0,6.3,13.4,18.2,9.5,-990,329,-990,6,2.0,6.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,4,1015.4,1017.2,1013.5,1016.2,1018.0,1014.3,19.2,24.0,13.4,71,89,50,15.5,19.0,11.9,13.5,17.6,9.1,15.5,20.1,11.6,-990,136,-990,5,2.1,9.4,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,5,1014.5,1015.8,1013.4,1015.3,1016.6,1014.2,21.3,25.3,16.8,52,68,42,15.0,19.2,10.2,10.8,16.4,4.5,13.2,18.7,8.4,-990,303,-990,8,2.7,9.5,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,6,1016.0,1017.6,1014.3,1016.8,1018.4,1015.1,21.2,26.1,15.6,62,80,40,16.3,19.7,11.7,13.5,17.4,9.3,15.5,19.9,11.7,-990,205,-990,6,1.9,7.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,7,1016.5,1018.2,1015.1,1017.3,1019.0,1015.9,20.9,26.2,14.3,63,88,42,16.2,20.7,12.3,13.4,18.6,7.9,15.5,21.4,10.6,-990,40,-990,7,1.4,6.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,8,1012.3,1015.1,1009.5,1013.1,1015.9,1010.3,18.8,23.0,13.6,69,83,46,15.1,19.3,10.1,13.0,18.0,6.3,15.2,20.6,9.6,-990,86,-990,1,1.9,7.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,9,1009.5,1013.5,1007.5,1010.3,1014.3,1008.3,17.3,21.3,13.4,78,93,63,14.7,18.1,10.8,13.4,16.9,8.7,15.4,19.3,11.3,-990,38,-990,1,4.1,15.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,12.3,-990.0,-990,-990
1210881,2021,5,10,1014.3,1020.2,1012.1,1015.2,1021.1,1012.9,15.7,19.8,11.3,74,88,55,12.7,16.3,9.8,10.9,15.1,7.4,13.1,17.1,10.3,-990,77,-990,1,2.7,11.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,1.0,-990.0,-990,-990
1210881,2021,5,11,1021.8,1023.4,1020.1,1022.6,1024.2,1021.0,15.4,20.3,9.4,71,86,52,12.0,16.2,7.5,10.0,14.0,6.2,12.3,16.0,9.5,-990,249,-990,6,2.3,9.3,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,12,1020.7,1022.3,1018.9,1021.5,1023.2,1019.7,17.8,25.1,11.2,71,83,41,14.2,20.1,9.2,12.2,17.9,7.8,14.4,20.5,10.6,-990,56,-990,6,2.7,9.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,13,1019.1,1020.9,1016.5,1019.9,1021.7,1017.3,18.9,26.3,13.2,69,80,50,15.1,21.6,10.4,13.0,19.4,8.6,15.1,22.6,11.2,-990,182,-990,6,2.5,10.2,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,14,1017.7,1019.2,1015.7,1018.5,1020.0,1016.5,19.2,25.5,13.4,72,82,50,15.7,21.6,11.4,13.8,20.0,9.9,15.9,23.4,12.2,-990,275,-990,6,2.1,8.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,15,1015.8,1017.3,1013.9,1016.6,1018.1,1014.7,21.7,29.7,14.6,68,87,40,17.5,25.2,12.8,15.4,23.4,10.0,17.6,28.8,12.3,-990,185,-990,4,1.9,7.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,16,1015.8,1017.1,1014.4,1016.6,1017.9,1015.2,22.0,29.6,15.4,70,87,47,18.1,23.6,13.6,16.2,21.2,12.7,18.5,25.2,14.7,-990,149,-990,4,1.6,8.1,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,17,1017.4,1019.2,1016.2,1018.2,1020.0,1017.0,22.8,29.9,15.1,62,88,37,17.6,23.3,13.2,14.7,20.8,10.2,16.8,24.6,12.4,-990,73,-990,3,1.2,6.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,18,1019.1,1020.6,1017.5,1019.9,1021.4,1018.3,21.7,29.5,15.2,64,80,41,17.0,24.8,11.2,14.4,23.0,7.6,16.7,28.0,10.5,-990,243,-990,0,1.8,7.9,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,19,1018.1,1019.6,1016.3,1019.0,1020.4,1017.1,23.1,31.8,13.6,55,85,27,16.8,24.9,11.0,12.9,22.0,7.5,15.0,26.5,10.4,-990,189,-990,3,1.6,6.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,20,1018.2,1020.1,1016.6,1019.0,1020.9,1017.4,22.2,26.1,16.5,67,81,47,17.9,21.5,13.4,15.7,19.5,8.6,17.9,22.7,11.2,-990,35,-990,8,1.7,6.0,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,21,1015.3,1017.1,1012.4,1016.1,1017.9,1013.2,22.0,28.8,15.6,66,86,44,17.4,23.0,12.5,15.0,20.8,10.0,17.1,24.6,12.3,-990,156,-990,6,2.6,9.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
1210881,2021,5,22,1014.8,1016.7,1013.4,1015.6,1017.5,1014.2,20.2,27.2,14.0,48,64,25,13.4,20.2,9.2,8.6,17.2,3.7,11.2,19.6,8.0,-990,133,-990,3,2.9,9.7,-990.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,-990.0,-990,-990
